Kernel Name,VLSU Ports,Function Units,Vector Length,X_dim,Y_dim,Num Core Per Cluster,Num Vector Unit Per Cluster,Bank Width,Bank Num,Peak Performance (GFLOP/s),Peak Bandwidth (GB/s),Achieved Performance (GFLOP/s),Achieved Bandwidth (GB/s),Operational Intensity (FLOP/byte),Execution Time (us),Total FLOPs,Total Bytes,Roofline (GFLOP/s),Vector Bandwidth,Bank Bandwidth,Bandwidth,Compute,Roofline (GFLOP/s) v2,Roofline (GFLOP/s) v3,Performance % of Roofline,Performance % of Roofline Bank
l1_matrix_add,32,128,8192,16384,2,8,1,64,128,256.0,128.0,8.12486827587062,76.17,0.0833,806.61,6553600,78643200,10.6624,128000000000.0,1024000000000.0,128000000000.0,256000000000.0,85.2992,2.6656,76.20112053450086,9.525140066812607
l1_matrix_add,64,128,8192,16384,2,8,1,64,128,256.0,256.0,13.117457852040298,61.49,0.0833,499.609,6553600,78643200,21.3248,256000000000.0,1024000000000.0,256000000000.0,256000000000.0,85.2992,10.6624,61.51268875694167,15.378172189235418
l1_matrix_add,32,128,8192,16384,2,16,1,64,128,256.0,128.0,7.906362875225299,74.12,0.0833,828.902,6553600,78643200,10.6624,128000000000.0,1024000000000.0,128000000000.0,256000000000.0,85.2992,2.6656,74.1518126803093,9.268976585038663
l1_matrix_add,64,128,8192,16384,2,16,1,64,128,256.0,256.0,12.415154460085894,58.2,0.0833,527.871,6553600,78643200,21.3248,256000000000.0,1024000000000.0,256000000000.0,256000000000.0,85.2992,10.6624,58.21932426135717,14.554831065339293
l1_matrix_add,32,128,8192,16384,2,1,1,64,256,256.0,128.0,9.131048434850578,85.6,0.0833,717.727,6553600,78643200,10.6624,128000000000.0,2048000000000.0,128000000000.0,256000000000.0,170.5984,1.3328,85.63783421040833,5.3523646381505205
l1_matrix_add,64,128,8192,16384,2,1,1,64,256,256.0,256.0,15.963870829446055,74.83,0.0833,410.527,6553600,78643200,21.3248,256000000000.0,2048000000000.0,256000000000.0,256000000000.0,170.5984,5.3312,74.86058874852779,9.357573593565974
l1_matrix_add,32,128,8192,16384,2,2,1,64,256,256.0,128.0,9.087908765915905,85.2,0.0833,721.134,6553600,78643200,10.6624,128000000000.0,2048000000000.0,128000000000.0,256000000000.0,170.5984,1.3328,85.23323797565187,5.327077373478242
l1_matrix_add,64,128,8192,16384,2,2,1,64,256,256.0,256.0,15.832475708687857,74.21,0.0833,413.934,6553600,78643200,21.3248,256000000000.0,2048000000000.0,256000000000.0,256000000000.0,170.5984,5.3312,74.24442765553654,9.280553456942068
l1_matrix_add,32,128,8192,16384,2,4,1,64,256,256.0,128.0,9.03767813752341,84.73,0.0833,725.142,6553600,78643200,10.6624,128000000000.0,2048000000000.0,128000000000.0,256000000000.0,170.5984,1.3328,84.76213739423966,5.297633587139979
l1_matrix_add,64,128,8192,16384,2,4,1,64,256,256.0,256.0,15.680644682755025,73.5,0.0833,417.942,6553600,78643200,21.3248,256000000000.0,2048000000000.0,256000000000.0,256000000000.0,170.5984,5.3312,73.53243492438394,9.191554365547992
l1_matrix_add,32,128,8192,16384,2,8,1,64,256,256.0,128.0,8.911685436650286,83.55,0.0833,735.394,6553600,78643200,10.6624,128000000000.0,2048000000000.0,128000000000.0,256000000000.0,170.5984,1.3328,83.58048316186117,5.223780197616323
l1_matrix_add,64,128,8192,16384,2,8,1,64,256,256.0,256.0,15.298102443317237,71.71,0.0833,428.393,6553600,78643200,21.3248,256000000000.0,2048000000000.0,256000000000.0,256000000000.0,170.5984,5.3312,71.73855062329886,8.967318827912358
l1_matrix_add,32,128,8192,16384,2,16,1,64,256,256.0,128.0,8.64949332573124,81.09,0.0833,757.686,6553600,78643200,10.6624,128000000000.0,2048000000000.0,128000000000.0,256000000000.0,170.5984,1.3328,81.12144850813362,5.070090531758352
l1_matrix_add,64,128,8192,16384,2,16,1,64,256,256.0,256.0,14.452081831032196,67.74,0.0833,453.471,6553600,78643200,21.3248,256000000000.0,2048000000000.0,256000000000.0,256000000000.0,170.5984,5.3312,67.77124207979534,8.471405259974418
l1_matrix_add,32,128,8192,16384,2,1,1,32,32,256.0,128.0,4.662287235480507,43.71,0.0833,1405.662,6553600,78643200,10.6624,128000000000.0,128000000000.0,128000000000.0,256000000000.0,10.6624,10.6624,43.726433405992154,43.726433405992154
l1_matrix_add,64,128,8192,16384,2,1,1,32,32,256.0,128.0,5.568939160257408,52.21,0.0833,1176.813,6553600,78643200,10.6624,256000000000.0,128000000000.0,128000000000.0,256000000000.0,10.6624,42.6496,52.2296965060156,52.2296965060156
l1_matrix_add,32,128,8192,16384,2,2,1,32,32,256.0,128.0,4.673521678577007,43.81,0.0833,1402.283,6553600,78643200,10.6624,128000000000.0,128000000000.0,128000000000.0,256000000000.0,10.6624,10.6624,43.83179845604186,43.83179845604186
l1_matrix_add,128,32,8192,16384,2,1,1,32,32,64.0,128.0,6.568859460526804,61.58,0.0833,997.677,6553600,78643200,10.6624,512000000000.0,128000000000.0,128000000000.0,64000000000.0,10.6624,64.0,61.607700522647846,61.607700522647846
l1_matrix_add,16,32,8192,16384,2,2,1,32,32,64.0,64.0,3.2496153428493937,60.93,0.0833,2016.731,6553600,78643200,5.3312,64000000000.0,128000000000.0,64000000000.0,64000000000.0,10.6624,2.6656,60.95466954624463,30.477334773122315
l1_matrix_add,128,32,8192,16384,2,2,1,32,32,64.0,128.0,6.59118292503857,61.79,0.0833,994.298,6553600,78643200,10.6624,512000000000.0,128000000000.0,128000000000.0,64000000000.0,10.6624,64.0,61.81706674893617,61.81706674893617
l1_matrix_add,16,32,8192,16384,2,4,1,32,32,64.0,64.0,3.2560346390892083,61.05,0.0833,2012.755,6553600,78643200,5.3312,64000000000.0,128000000000.0,64000000000.0,64000000000.0,10.6624,2.6656,61.07507951472855,30.537539757364275
l1_matrix_add,128,32,8192,16384,2,4,1,32,32,64.0,128.0,6.6176455738638555,62.04,0.0833,990.322,6553600,78643200,10.6624,512000000000.0,128000000000.0,128000000000.0,64000000000.0,10.6624,64.0,62.06525335631618,62.06525335631618
l1_matrix_add,16,32,8192,16384,2,8,1,32,32,64.0,64.0,3.27248196005371,61.36,0.0833,2002.639,6553600,78643200,5.3312,64000000000.0,128000000000.0,64000000000.0,64000000000.0,10.6624,2.6656,61.38359018708189,30.691795093540946
l1_matrix_add,128,32,8192,16384,2,8,1,32,32,64.0,128.0,6.685941526577067,62.68,0.0833,980.206,6553600,78643200,10.6624,512000000000.0,128000000000.0,128000000000.0,64000000000.0,10.6624,64.0,62.705784125310124,62.705784125310124
l1_matrix_add,16,32,8192,16384,2,16,1,32,32,64.0,64.0,3.2922918794386993,61.73,0.0833,1990.589,6553600,78643200,5.3312,64000000000.0,128000000000.0,64000000000.0,64000000000.0,10.6624,2.6656,61.75517480939937,30.877587404699685
l1_matrix_add,128,32,8192,16384,2,16,1,32,32,64.0,128.0,6.700296286905511,62.82,0.0833,978.106,6553600,78643200,10.6624,512000000000.0,128000000000.0,128000000000.0,64000000000.0,10.6624,64.0,62.84041385528127,62.84041385528127
l1_matrix_add,16,32,8192,16384,2,1,1,32,64,64.0,64.0,4.0114020381418625,75.21,0.0833,1633.743,6553600,78643200,5.3312,64000000000.0,256000000000.0,64000000000.0,64000000000.0,21.3248,1.3328,75.24388576946771,18.810971442366927
l1_matrix_add,128,32,8192,16384,2,1,1,32,64,64.0,256.0,11.733384896059928,55.0,0.0833,558.543,6553600,78643200,21.3248,512000000000.0,256000000000.0,256000000000.0,64000000000.0,21.3248,64.0,55.02225060052112,55.02225060052112
l1_matrix_add,16,32,8192,16384,2,2,1,32,64,64.0,64.0,4.011367663612154,75.21,0.0833,1633.757,6553600,78643200,5.3312,64000000000.0,256000000000.0,64000000000.0,64000000000.0,21.3248,1.3328,75.24324098912352,18.81081024728088
l1_matrix_add,128,32,8192,16384,2,2,1,32,64,64.0,256.0,11.708063049463068,54.88,0.0833,559.751,6553600,78643200,21.3248,512000000000.0,256000000000.0,256000000000.0,64000000000.0,21.3248,64.0,54.90350694713698,54.90350694713698
l1_matrix_add,16,32,8192,16384,2,4,1,32,64,64.0,64.0,4.011328379156713,75.21,0.0833,1633.773,6553600,78643200,5.3312,64000000000.0,256000000000.0,64000000000.0,64000000000.0,21.3248,1.3328,75.2425041108327,18.810626027708174
l1_matrix_add,128,32,8192,16384,2,4,1,32,64,64.0,256.0,11.67034689080419,54.7,0.0833,561.56,6553600,78643200,21.3248,512000000000.0,256000000000.0,256000000000.0,64000000000.0,21.3248,64.0,54.72664170732757,54.72664170732757
l1_matrix_add,16,32,8192,16384,2,8,1,32,64,64.0,64.0,4.010672933343126,75.2,0.0833,1634.04,6553600,78643200,5.3312,64000000000.0,256000000000.0,64000000000.0,64000000000.0,21.3248,1.3328,75.23020958401722,18.807552396004304
l1_matrix_add,128,32,8192,16384,2,8,1,32,64,64.0,256.0,11.513521395480398,53.97,0.0833,569.209,6553600,78643200,21.3248,512000000000.0,256000000000.0,256000000000.0,64000000000.0,21.3248,64.0,53.991228032527374,53.991228032527374
l1_matrix_add,16,32,8192,16384,2,16,1,32,64,64.0,64.0,3.9860449500527944,74.74,0.0833,1644.136,6553600,78643200,5.3312,64000000000.0,256000000000.0,64000000000.0,64000000000.0,21.3248,1.3328,74.7682501135353,18.692062528383826
l1_matrix_add,128,32,8192,16384,2,16,1,32,64,64.0,256.0,10.96890058262242,51.42,0.0833,597.471,6553600,78643200,21.3248,512000000000.0,256000000000.0,256000000000.0,64000000000.0,21.3248,64.0,51.43729639960243,51.43729639960243
l1_matrix_add,16,32,8192,16384,2,1,1,32,128,64.0,64.0,4.427680298457649,83.02,0.0833,1480.143,6553600,78643200,5.3312,64000000000.0,512000000000.0,64000000000.0,64000000000.0,42.6496,0.6664,83.0522264866756,10.38152831083445
l1_matrix_add,128,32,8192,16384,2,1,1,32,128,64.0,512.0,16.1840061440746,37.93,0.0833,404.943,6553600,78643200,42.6496,512000000000.0,512000000000.0,512000000000.0,64000000000.0,42.6496,42.6496,37.94644297736579,37.94644297736579
l1_matrix_add,16,32,8192,16384,2,2,1,32,128,64.0,64.0,4.424069649934418,82.95,0.0833,1481.351,6553600,78643200,5.3312,64000000000.0,512000000000.0,64000000000.0,64000000000.0,42.6496,0.6664,82.98449973616479,10.373062467020599
l1_matrix_add,128,32,8192,16384,2,2,1,32,128,64.0,512.0,16.08857356786017,37.71,0.0833,407.345,6553600,78643200,42.6496,512000000000.0,512000000000.0,512000000000.0,64000000000.0,42.6496,42.6496,37.72268337302148,37.72268337302148
l1_matrix_add,16,32,8192,16384,2,4,1,32,128,64.0,64.0,4.41867364276275,82.85,0.0833,1483.16,6553600,78643200,5.3312,64000000000.0,512000000000.0,64000000000.0,64000000000.0,42.6496,0.6664,82.88328411544774,10.360410514430967
l1_matrix_add,128,32,8192,16384,2,4,1,32,128,64.0,512.0,15.947555280851304,37.38,0.0833,410.947,6553600,78643200,42.6496,512000000000.0,512000000000.0,512000000000.0,64000000000.0,42.6496,42.6496,37.39203950529736,37.39203950529736
l1_matrix_add,16,32,8192,16384,2,8,1,32,128,64.0,64.0,4.396589315783472,82.44,0.0833,1490.61,6553600,78643200,5.3312,64000000000.0,512000000000.0,64000000000.0,64000000000.0,42.6496,0.6664,82.46903728585444,10.308629660731805
l1_matrix_add,128,32,8192,16384,2,8,1,32,128,64.0,512.0,15.406423888231963,36.11,0.0833,425.381,6553600,78643200,42.6496,512000000000.0,512000000000.0,512000000000.0,64000000000.0,42.6496,42.6496,36.123255290159726,36.123255290159726
l1_matrix_add,16,32,8192,16384,2,16,1,32,128,64.0,64.0,4.331807347733032,81.22,0.0833,1512.902,6553600,78643200,5.3312,64000000000.0,512000000000.0,64000000000.0,64000000000.0,42.6496,0.6664,81.25388932572464,10.15673616571558
l1_matrix_add,128,32,8192,16384,2,16,1,32,128,64.0,512.0,14.251014962956843,33.4,0.0833,459.869,6553600,78643200,42.6496,512000000000.0,512000000000.0,512000000000.0,64000000000.0,42.6496,42.6496,33.41418199222699,33.41418199222699
l1_matrix_add,16,32,8192,16384,2,1,1,32,256,64.0,64.0,4.651483007991188,87.22,0.0833,1408.927,6553600,78643200,5.3312,64000000000.0,1024000000000.0,64000000000.0,64000000000.0,64.0,0.3332,87.25020648242774,7.267942199986231
l1_matrix_add,128,32,8192,16384,2,1,1,32,256,64.0,512.0,19.637607984969755,46.03,0.0833,333.727,6553600,78643200,42.6496,512000000000.0,1024000000000.0,512000000000.0,64000000000.0,64.0,21.3248,46.044061339308584,30.68376247651524
l1_matrix_add,16,32,8192,16384,2,2,1,32,256,64.0,64.0,4.640262147622305,87.0,0.0833,1412.334,6553600,78643200,5.3312,64000000000.0,1024000000000.0,64000000000.0,64000000000.0,64.0,0.3332,87.03973116038239,7.250409605659852
l1_matrix_add,128,32,8192,16384,2,2,1,32,256,64.0,512.0,19.370551654016225,45.4,0.0833,338.328,6553600,78643200,42.6496,512000000000.0,1024000000000.0,512000000000.0,64000000000.0,64.0,21.3248,45.41789759813979,30.266486959400353
l1_matrix_add,16,32,8192,16384,2,4,1,32,256,64.0,64.0,4.627131017790901,86.76,0.0833,1416.342,6553600,78643200,5.3312,64000000000.0,1024000000000.0,64000000000.0,64000000000.0,64.0,0.3332,86.79342395316064,7.229892215298282
l1_matrix_add,128,32,8192,16384,2,4,1,32,256,64.0,512.0,19.044021282716656,44.63,0.0833,344.129,6553600,78643200,42.6496,512000000000.0,1024000000000.0,512000000000.0,64000000000.0,64.0,21.3248,44.65228579568544,29.756283254244774
l1_matrix_add,16,32,8192,16384,2,8,1,32,256,64.0,64.0,4.593878847100156,86.14,0.0833,1426.594,6553600,78643200,5.3312,64000000000.0,1024000000000.0,64000000000.0,64000000000.0,64.0,0.3332,86.16969626163258,7.177935698593994
l1_matrix_add,128,32,8192,16384,2,8,1,32,256,64.0,512.0,18.29689458681505,42.88,0.0833,358.181,6553600,78643200,42.6496,512000000000.0,1024000000000.0,512000000000.0,64000000000.0,64.0,21.3248,42.900506890604014,28.588897791898514
l1_matrix_add,16,32,8192,16384,2,16,1,32,256,64.0,64.0,4.523199202697797,84.81,0.0833,1448.886,6553600,78643200,5.3312,64000000000.0,1024000000000.0,64000000000.0,64000000000.0,64.0,0.3332,84.84392261963156,7.0674987542153085
l1_matrix_add,128,32,8192,16384,2,16,1,32,256,64.0,512.0,16.992721775814104,39.83,0.0833,385.671,6553600,78643200,42.6496,512000000000.0,1024000000000.0,512000000000.0,64000000000.0,64.0,21.3248,39.84262871354973,26.55112777470954
l1_matrix_add,16,32,8192,16384,2,1,1,64,32,64.0,64.0,3.2441797723886325,60.83,0.0833,2020.11,6553600,78643200,5.3312,64000000000.0,256000000000.0,64000000000.0,64000000000.0,21.3248,2.6656,60.85271181701367,15.213177954253418
l1_matrix_add,128,32,8192,16384,2,1,1,64,32,64.0,256.0,6.568859460526804,30.79,0.0833,997.677,6553600,78643200,21.3248,512000000000.0,256000000000.0,256000000000.0,64000000000.0,21.3248,64.0,30.803850261323923,30.803850261323923
l1_matrix_add,16,32,8192,16384,2,2,1,64,32,64.0,64.0,3.2496153428493937,60.93,0.0833,2016.731,6553600,78643200,5.3312,64000000000.0,256000000000.0,64000000000.0,64000000000.0,21.3248,2.6656,60.95466954624463,15.238667386561158
l1_matrix_add,128,32,8192,16384,2,2,1,64,32,64.0,256.0,6.59118292503857,30.9,0.0833,994.298,6553600,78643200,21.3248,512000000000.0,256000000000.0,256000000000.0,64000000000.0,21.3248,64.0,30.908533374468085,30.908533374468085
l1_matrix_add,16,32,8192,16384,2,4,1,64,32,64.0,64.0,3.2560346390892083,61.05,0.0833,2012.755,6553600,78643200,5.3312,64000000000.0,256000000000.0,64000000000.0,64000000000.0,21.3248,2.6656,61.07507951472855,15.268769878682138
l1_matrix_add,128,32,8192,16384,2,4,1,64,32,64.0,256.0,6.6176455738638555,31.02,0.0833,990.322,6553600,78643200,21.3248,512000000000.0,256000000000.0,256000000000.0,64000000000.0,21.3248,64.0,31.03262667815809,31.03262667815809
l1_matrix_add,16,32,8192,16384,2,8,1,64,32,64.0,64.0,3.27248196005371,61.36,0.0833,2002.639,6553600,78643200,5.3312,64000000000.0,256000000000.0,64000000000.0,64000000000.0,21.3248,2.6656,61.38359018708189,15.345897546770473
l1_matrix_add,128,32,8192,16384,2,8,1,64,32,64.0,256.0,6.685941526577067,31.34,0.0833,980.206,6553600,78643200,21.3248,512000000000.0,256000000000.0,256000000000.0,64000000000.0,21.3248,64.0,31.352892062655062,31.352892062655062
l1_matrix_add,16,32,8192,16384,2,16,1,64,32,64.0,64.0,3.2922918794386993,61.73,0.0833,1990.589,6553600,78643200,5.3312,64000000000.0,256000000000.0,64000000000.0,64000000000.0,21.3248,2.6656,61.75517480939937,15.438793702349843
l1_matrix_add,128,32,8192,16384,2,16,1,64,32,64.0,256.0,6.700296286905511,31.41,0.0833,978.106,6553600,78643200,21.3248,512000000000.0,256000000000.0,256000000000.0,64000000000.0,21.3248,64.0,31.420206927640635,31.420206927640635
l1_matrix_add,16,32,8192,16384,2,1,1,64,64,64.0,64.0,4.0114020381418625,75.21,0.0833,1633.743,6553600,78643200,5.3312,64000000000.0,512000000000.0,64000000000.0,64000000000.0,42.6496,1.3328,75.24388576946771,9.405485721183464
l1_matrix_add,128,32,8192,16384,2,1,1,64,64,64.0,512.0,11.733384896059928,27.5,0.0833,558.543,6553600,78643200,42.6496,512000000000.0,512000000000.0,512000000000.0,64000000000.0,42.6496,64.0,27.51112530026056,27.51112530026056
l1_matrix_add,16,32,8192,16384,2,2,1,64,64,64.0,64.0,4.011367663612154,75.21,0.0833,1633.757,6553600,78643200,5.3312,64000000000.0,512000000000.0,64000000000.0,64000000000.0,42.6496,1.3328,75.24324098912352,9.40540512364044
l1_matrix_add,128,32,8192,16384,2,2,1,64,64,64.0,512.0,11.708063049463068,27.44,0.0833,559.751,6553600,78643200,42.6496,512000000000.0,512000000000.0,512000000000.0,64000000000.0,42.6496,64.0,27.45175347356849,27.45175347356849
l1_matrix_add,16,32,8192,16384,2,4,1,64,64,64.0,64.0,4.011328379156713,75.21,0.0833,1633.773,6553600,78643200,5.3312,64000000000.0,512000000000.0,64000000000.0,64000000000.0,42.6496,1.3328,75.2425041108327,9.405313013854087
l1_matrix_add,128,32,8192,16384,2,4,1,64,64,64.0,512.0,6.427366521517398,15.06,0.0833,1019.64,6553600,78643200,42.6496,512000000000.0,512000000000.0,512000000000.0,64000000000.0,42.6496,64.0,15.070168352147261,15.070168352147261
l1_matrix_add,128,32,8192,16384,2,8,1,64,64,64.0,512.0,11.513521395480398,26.98,0.0833,569.209,6553600,78643200,42.6496,512000000000.0,512000000000.0,512000000000.0,64000000000.0,42.6496,64.0,26.995614016263687,26.995614016263687
l1_matrix_add,16,32,8192,16384,2,16,1,64,64,64.0,64.0,3.9860449500527944,74.74,0.0833,1644.136,6553600,78643200,5.3312,64000000000.0,512000000000.0,64000000000.0,64000000000.0,42.6496,1.3328,74.7682501135353,9.346031264191913
l1_matrix_add,128,32,8192,16384,2,16,1,64,64,64.0,512.0,10.96890058262242,25.71,0.0833,597.471,6553600,78643200,42.6496,512000000000.0,512000000000.0,512000000000.0,64000000000.0,42.6496,64.0,25.718648199801216,25.718648199801216
l1_matrix_add,16,32,8192,16384,2,1,1,64,128,64.0,64.0,4.427680298457649,83.02,0.0833,1480.143,6553600,78643200,5.3312,64000000000.0,1024000000000.0,64000000000.0,64000000000.0,64.0,0.6664,83.0522264866756,6.918250466340077
l1_matrix_add,128,32,8192,16384,2,1,1,64,128,64.0,512.0,4.720800957183886,11.06,0.0833,1388.239,6553600,78643200,42.6496,512000000000.0,1024000000000.0,512000000000.0,64000000000.0,64.0,42.6496,11.068804765305854,7.3762514955998215
l1_matrix_add,16,32,8192,16384,2,2,1,64,128,64.0,64.0,4.424069649934418,82.95,0.0833,1481.351,6553600,78643200,5.3312,64000000000.0,1024000000000.0,64000000000.0,64000000000.0,64.0,0.6664,82.98449973616479,6.9126088280225275
l1_matrix_add,128,32,8192,16384,2,2,1,64,128,64.0,512.0,16.08857356786017,37.71,0.0833,407.345,6553600,78643200,42.6496,512000000000.0,1024000000000.0,512000000000.0,64000000000.0,64.0,42.6496,37.72268337302148,25.138396199781514
l1_matrix_add,16,32,8192,16384,2,4,1,64,128,64.0,64.0,4.41867364276275,82.85,0.0833,1483.16,6553600,78643200,5.3312,64000000000.0,1024000000000.0,64000000000.0,64000000000.0,64.0,0.6664,82.88328411544774,6.904177566816797
l1_matrix_add,128,32,8192,16384,2,4,1,64,128,64.0,512.0,15.947555280851304,37.38,0.0833,410.947,6553600,78643200,42.6496,512000000000.0,1024000000000.0,512000000000.0,64000000000.0,64.0,42.6496,37.39203950529736,24.918055126330163
l1_matrix_add,16,32,8192,16384,2,8,1,64,128,64.0,64.0,4.396589315783472,82.44,0.0833,1490.61,6553600,78643200,5.3312,64000000000.0,1024000000000.0,64000000000.0,64000000000.0,64.0,0.6664,82.46903728585444,6.8696708059116744
l1_matrix_add,128,32,8192,16384,2,8,1,64,128,64.0,512.0,15.406423888231963,36.11,0.0833,425.381,6553600,78643200,42.6496,512000000000.0,1024000000000.0,512000000000.0,64000000000.0,64.0,42.6496,36.123255290159726,24.072537325362443
l1_matrix_add,16,32,8192,16384,2,16,1,64,128,64.0,64.0,4.331807347733032,81.22,0.0833,1512.902,6553600,78643200,5.3312,64000000000.0,1024000000000.0,64000000000.0,64000000000.0,64.0,0.6664,81.25388932572464,6.768448980832862
l1_matrix_add,128,32,8192,16384,2,16,1,64,128,64.0,512.0,14.251014962956843,33.4,0.0833,459.869,6553600,78643200,42.6496,512000000000.0,1024000000000.0,512000000000.0,64000000000.0,64.0,42.6496,33.41418199222699,22.267210879620066
l1_matrix_add,16,32,8192,16384,2,1,1,64,256,64.0,64.0,4.651483007991188,87.22,0.0833,1408.927,6553600,78643200,5.3312,64000000000.0,2048000000000.0,64000000000.0,64000000000.0,64.0,0.3332,87.25020648242774,7.267942199986231
l1_matrix_add,128,32,8192,16384,2,1,1,64,256,64.0,512.0,19.637607984969755,46.03,0.0833,333.727,6553600,78643200,42.6496,512000000000.0,2048000000000.0,512000000000.0,64000000000.0,64.0,21.3248,46.044061339308584,30.68376247651524
l1_matrix_add,16,32,8192,16384,2,2,1,64,256,64.0,64.0,4.640262147622305,87.0,0.0833,1412.334,6553600,78643200,5.3312,64000000000.0,2048000000000.0,64000000000.0,64000000000.0,64.0,0.3332,87.03973116038239,7.250409605659852
l1_matrix_add,128,32,8192,16384,2,2,1,64,256,64.0,512.0,19.370551654016225,45.4,0.0833,338.328,6553600,78643200,42.6496,512000000000.0,2048000000000.0,512000000000.0,64000000000.0,64.0,21.3248,45.41789759813979,30.266486959400353
l1_matrix_add,16,32,8192,16384,2,4,1,64,256,64.0,64.0,3.2441797723886325,60.83,0.0833,2020.11,6553600,78643200,5.3312,64000000000.0,2048000000000.0,64000000000.0,64000000000.0,64.0,0.3332,60.85271181701367,5.069030894357239
l1_matrix_add,128,32,8192,16384,2,4,1,64,256,64.0,512.0,19.044021282716656,44.63,0.0833,344.129,6553600,78643200,42.6496,512000000000.0,2048000000000.0,512000000000.0,64000000000.0,64.0,21.3248,44.65228579568544,29.756283254244774
l1_matrix_add,16,32,8192,16384,2,8,1,64,256,64.0,64.0,4.593878847100156,86.14,0.0833,1426.594,6553600,78643200,5.3312,64000000000.0,2048000000000.0,64000000000.0,64000000000.0,64.0,0.3332,86.16969626163258,7.177935698593994
l1_matrix_add,128,32,8192,16384,2,8,1,64,256,64.0,512.0,18.29689458681505,42.88,0.0833,358.181,6553600,78643200,42.6496,512000000000.0,2048000000000.0,512000000000.0,64000000000.0,64.0,21.3248,42.900506890604014,28.588897791898514
l1_matrix_add,16,32,8192,16384,2,16,1,64,256,64.0,64.0,4.523199202697797,84.81,0.0833,1448.886,6553600,78643200,5.3312,64000000000.0,2048000000000.0,64000000000.0,64000000000.0,64.0,0.3332,84.84392261963156,7.0674987542153085
l1_matrix_add,128,32,8192,16384,2,16,1,64,256,64.0,512.0,4.662128034943197,10.93,0.0833,1405.71,6553600,78643200,42.6496,512000000000.0,2048000000000.0,512000000000.0,64000000000.0,64.0,21.3248,10.93123507592849,7.284575054598745
l1_matrix_add,16,32,8192,16384,2,1,1,32,32,64.0,64.0,4.586327096322247,85.99,0.0833,1428.943,6553600,78643200,5.3312,64000000000.0,128000000000.0,64000000000.0,64000000000.0,10.6624,2.6656,86.02804427375163,43.014022136875816
l1_matrix_add,16,32,8192,16384,2,2,1,32,32,64.0,64.0,3.2496153428493937,60.93,0.0833,2016.731,6553600,78643200,5.3312,64000000000.0,128000000000.0,64000000000.0,64000000000.0,10.6624,2.6656,60.95466954624463,30.477334773122315
l1_matrix_add,16,32,8192,16384,2,2,1,32,32,64.0,64.0,3.2496153428493937,60.93,0.0833,2016.731,6553600,78643200,5.3312,64000000000.0,128000000000.0,64000000000.0,64000000000.0,10.6624,2.6656,60.95466954624463,30.477334773122315
l1_matrix_add,16,32,8192,16384,2,1,1,32,32,64.0,64.0,3.2441797723886325,60.83,0.0833,2020.11,6553600,78643200,5.3312,64000000000.0,128000000000.0,64000000000.0,64000000000.0,10.6624,2.6656,60.85271181701367,30.426355908506835
l1_matrix_add,16,32,8192,16384,2,8,1,32,32,64.0,64.0,3.27248196005371,61.36,0.0833,2002.639,6553600,78643200,5.3312,64000000000.0,128000000000.0,64000000000.0,64000000000.0,10.6624,2.6656,61.38359018708189,30.691795093540946
