Kernel Name,VLSU Ports,Function Units,Vector Length,X_dim,Y_dim,Peak Performance (GFLOP/s),Peak Bandwidth (GB/s),Achieved Performance (GFLOP/s),Achieved Bandwidth (GB/s),Performance % of Peak,Bandwidth % of Peak,Operational Intensity (FLOP/byte),Execution Time (us),Total FLOPs,Total Bytes
l1_matrix_add,128,128,256,1024,2,256.0000,512.0000,8.9384,107.2607,20.95,20.95,0.0833,229.1240,2048000,24576000
l1_matrix_add,128,128,512,1024,2,256.0000,512.0000,11.4330,137.1957,26.80,26.80,0.0833,179.1310,2048000,24576000
l1_matrix_add,128,128,256,1024,4,256.0000,512.0000,8.3913,100.6955,19.67,19.67,0.0833,488.1250,4096000,49152000
l1_matrix_add,128,128,512,1024,4,256.0000,512.0000,13.1229,157.4754,30.76,30.76,0.0833,312.1250,4096000,49152000
l1_matrix_add,128,128,256,1024,8,256.0000,512.0000,9.6023,115.2279,22.51,22.51,0.0833,853.1270,8192000,98304000
l1_matrix_add,128,128,512,1024,8,256.0000,512.0000,13.1466,157.7587,30.81,30.81,0.0833,623.1290,8192000,98304000
l1_matrix_add,128,128,256,2048,2,256.0000,512.0000,8.8062,105.6748,20.64,20.64,0.0833,465.1250,4096000,49152000
l1_matrix_add,128,128,512,2048,2,256.0000,512.0000,12.7551,153.0609,29.89,29.89,0.0833,321.1270,4096000,49152000
l1_matrix_add,128,128,1024,2048,2,256.0000,512.0000,16.4415,197.2985,38.53,38.53,0.0833,249.1250,4096000,49152000
l1_matrix_add,128,128,256,2048,4,256.0000,512.0000,8.1910,98.2917,19.20,19.20,0.0833,1000.1250,8192000,98304000
l1_matrix_add,128,128,512,2048,4,256.0000,512.0000,13.3829,160.5946,31.37,31.37,0.0833,612.1250,8192000,98304000
l1_matrix_add,128,128,1024,2048,4,256.0000,512.0000,16.6800,200.1600,39.09,39.09,0.0833,491.1270,8192000,98304000
l1_matrix_add,128,128,256,2048,8,256.0000,512.0000,9.8632,118.3582,23.12,23.12,0.0833,1661.1270,16384000,196608000
l1_matrix_add,128,128,512,2048,8,256.0000,512.0000,13.8714,166.4573,32.51,32.51,0.0833,1181.1320,16384000,196608000
l1_matrix_add,128,128,1024,2048,8,256.0000,512.0000,17.7484,212.9807,41.60,41.60,0.0833,923.1260,16384000,196608000
l1_matrix_add,128,128,256,4096,2,256.0000,512.0000,9.8093,117.7119,22.99,22.99,0.0833,835.1240,8192000,98304000
l1_matrix_add,128,128,512,4096,2,256.0000,512.0000,13.4047,160.8559,31.42,31.42,0.0833,611.1310,8192000,98304000
l1_matrix_add,128,128,1024,4096,2,256.0000,512.0000,19.7820,237.3845,46.36,46.36,0.0833,414.1130,8192000,98304000
l1_matrix_add,128,128,2048,4096,2,256.0000,512.0000,20.1213,241.4560,47.16,47.16,0.0833,407.1300,8192000,98304000
l1_matrix_add,128,128,256,4096,4,256.0000,512.0000,9.9470,119.3644,23.31,23.31,0.0833,1647.1240,16384000,196608000
l1_matrix_add,128,128,512,4096,4,256.0000,512.0000,13.7090,164.5080,32.13,32.13,0.0833,1195.1270,16384000,196608000
l1_matrix_add,128,128,1024,4096,4,256.0000,512.0000,20.1743,242.0917,47.28,47.28,0.0833,812.1220,16384000,196608000
l1_matrix_add,128,128,2048,4096,4,256.0000,512.0000,20.8150,249.7796,48.79,48.79,0.0833,787.1260,16384000,196608000
l1_matrix_add,128,128,256,4096,8,256.0000,512.0000,9.9990,119.9880,23.44,23.44,0.0833,3277.1270,32768000,393216000
l1_matrix_add,128,128,512,4096,8,256.0000,512.0000,14.0809,168.9702,33.00,33.00,0.0833,2327.1320,32768000,393216000
l1_matrix_add,128,128,1024,4096,8,256.0000,512.0000,17.5782,210.9385,41.20,41.20,0.0833,1864.1260,32768000,393216000
l1_matrix_add,128,128,2048,4096,8,256.0000,512.0000,21.1253,253.5033,49.51,49.51,0.0833,1551.1280,32768000,393216000
l1_matrix_add,128,128,256,8192,2,256.0000,512.0000,9.9712,119.6550,23.37,23.37,0.0833,1643.1240,16384000,196608000
l1_matrix_add,128,128,512,8192,2,256.0000,512.0000,13.8013,165.6161,32.35,32.35,0.0833,1187.1310,16384000,196608000
l1_matrix_add,128,128,1024,8192,2,256.0000,512.0000,17.4275,209.1294,40.85,40.85,0.0833,940.1260,16384000,196608000
l1_matrix_add,128,128,2048,8192,2,256.0000,512.0000,20.8678,250.4136,48.91,48.91,0.0833,785.1330,16384000,196608000
l1_matrix_add,128,128,4096,8192,2,256.0000,512.0000,23.9136,286.9637,56.05,56.05,0.0833,685.1320,16384000,196608000
l1_matrix_add,128,128,256,8192,4,256.0000,512.0000,10.0419,120.5029,23.54,23.54,0.0833,3263.1240,32768000,393216000
l1_matrix_add,128,128,512,8192,4,256.0000,512.0000,13.9609,167.5308,32.72,32.72,0.0833,2347.1270,32768000,393216000
l1_matrix_add,128,128,1024,8192,4,256.0000,512.0000,17.5782,210.9389,41.20,41.20,0.0833,1864.1230,32768000,393216000
l1_matrix_add,128,128,2048,8192,4,256.0000,512.0000,21.2348,254.8172,49.77,49.77,0.0833,1543.1300,32768000,393216000
l1_matrix_add,128,128,4096,8192,4,256.0000,512.0000,24.3244,291.8923,57.01,57.01,0.0833,1347.1270,32768000,393216000
l1_matrix_add,128,128,256,16384,2,256.0000,512.0000,10.0542,120.6508,23.56,23.56,0.0833,3259.1240,32768000,393216000
l1_matrix_add,128,128,512,16384,2,256.0000,512.0000,14.7263,176.7159,34.51,34.51,0.0833,2225.1310,32768000,393216000
l1_matrix_add,128,128,1024,16384,2,256.0000,512.0000,17.6921,212.3052,41.47,41.47,0.0833,1852.1260,32768000,393216000
l1_matrix_add,128,128,2048,16384,2,256.0000,512.0000,22.2136,266.5636,52.06,52.06,0.0833,1475.1300,32768000,393216000
l1_matrix_add,128,128,4096,16384,2,256.0000,512.0000,25.2038,302.4459,59.07,59.07,0.0833,1300.1200,32768000,393216000
